fid,dim,cm_angle.angle_mean,cm_angle.angle_sd,cm_angle.costs_runtime,cm_angle.dist_ctr2best_mean,cm_angle.dist_ctr2best_sd,cm_angle.dist_ctr2worst_mean,cm_angle.dist_ctr2worst_sd,cm_angle.y_ratio_best2worst_mean,cm_angle.y_ratio_best2worst_sd,disp.costs_runtime,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,ela_conv.additional_function_eval,ela_conv.conv_prob,ela_conv.costs_runtime,ela_conv.lin_dev_abs,ela_conv.lin_dev_orig,ela_conv.lin_prob,ela_curv.costs_fun_evals:,ela_curv.costs_runtime,ela_curv.grad_norm.lq,ela_curv.grad_norm.max,ela_curv.grad_norm.mean,ela_curv.grad_norm.med,ela_curv.grad_norm.min,ela_curv.grad_norm.nas,ela_curv.grad_norm.sd,ela_curv.grad_norm.uq,ela_curv.grad_scale.lq,ela_curv.grad_scale.max,ela_curv.grad_scale.mean,ela_curv.grad_scale.med,ela_curv.grad_scale.min,ela_curv.grad_scale.nas,ela_curv.grad_scale.sd,ela_curv.grad_scale.uq,ela_curv.hessian_cond.lq,ela_curv.hessian_cond.max,ela_curv.hessian_cond.mean,ela_curv.hessian_cond.med,ela_curv.hessian_cond.min,ela_curv.hessian_cond.nas,ela_curv.hessian_cond.sd,ela_curv.hessian_cond.uq,ela_distr.costs_runtime,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.costs_runtime,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_10,ela_level.mmce_qda_25,ela_level.mmce_qda_50,ela_local.additional_function_eval,ela_local.basin_sizes.avg_best,ela_local.basin_sizes.avg_non_best,ela_local.basin_sizes.avg_worst,ela_local.best2mean_contr.orig,ela_local.best2mean_contr.ratio,ela_local.costs_runtime,ela_local.fun_evals.lq,ela_local.fun_evals.max,ela_local.fun_evals.mean,ela_local.fun_evals.median,ela_local.fun_evals.min,ela_local.fun_evals.sd,ela_local.fun_evals.uq,ela_local.n_loc_opt.abs,ela_local.n_loc_opt.rel,ela_meta.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.costs_runtime,ic.eps_max,ic.eps_ratio,ic.eps_s,ic.h_max,ic.m0,iid,nbc.costs_runtime,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.nn_nb.cor,nbc.nn_nb.mean_ratio,nbc.nn_nb.sd_ratio,pca.costs_runtime,pca.expl_var.cor_init,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cov_x,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cov_x
10,3,115.42437538696171,34.7247300145201,0.096872,1.6192224527243095,0.4439582921930729,1.7676844029812373,0.4039608286569113,0.1806929274557208,0.1334027853437092,0.002486,-2.327646531357809,-1.678829151341338,-1.232822246382108,-1.0165098905219925,-1.824747780078213,-1.7379096324656196,-1.6580057546533586,-1.1419824692642644,0.6499467080755807,0.7476952072963361,0.8144100065978342,0.8472326281656102,0.7259186188521262,0.7407404474997239,0.7498190180887592,0.8292611528586615,1000.0,0.932,0.168562,2637704.744769339,-2531405.4923190307,0.007,54300.0,0.530667,2.1690302079156765,83624694.70021127,1884410.049457705,2.1755791101251387,1.852602081540814,0.0,8001313.133378786,343470.36201565934,2.1700687983060454,27735361.275286213,1118770.407877095,2.175381375540969,2.1079899259007053,0.0,3844370.132930308,196258.61209299,2.169257915919609,44859263.18748146,1254236.66163674,2.1778807659348485,2.087391671253088,0.0,4328994.1920570815,268530.66770142625,0.006794,2.177292947923685,2.0,1.554074811613417,0.183826,2.1428571428571432,1.9,1.0,0.1,0.2266666666666666,0.1066666666666666,0.0533333333333333,0.1066666666666666,0.0933333333333333,36235.0,0.0074074074074074,0.0082365948037589,0.0074074074074074,1.0000082211205554,0.0077279136189301,1.376753,204.0,420.0,240.66666666666663,244.0,104.0,56.37433849073935,280.0,135.0,0.9,0.009383,0.6823381911128694,3983072.577551101,2.169045816547669,2240072.64465828,15972324.32212451,0.9170492440517723,0.781992624348372,27.46375566511069,0.9952927234865332,0.222379,1322015.2677163784,6.23123123123123,7.0920920920920905,0.7364858142177707,0.4797297297297297,3.0,0.019757,0.2902993599486328,-0.2461035535558315,0.4152417814414468,0.7455824240000425,0.5513188130910431,0.007056,0.75,1.0,0.25,1.0,0.4489687124918406,0.3670745603676315,0.9999999999999408,0.3672360077530726
10,5,126.43590608501171,36.532334363778304,0.0734035,1.5552370779765798,0.4286416131668249,1.754154690305114,0.311754639027293,0.2403797687626804,0.1805472003988411,0.004061,-3.1251927777591675,-1.959255304042526,-1.6639192553195097,-1.0291487223298033,-2.631418492666577,-2.0868506472810857,-1.95088746681558,-1.0687786618765838,0.6444814905340733,0.7771172612731261,0.8110649251472427,0.88318763345493,0.7031520836787533,0.7635636175356598,0.7799827667204463,0.8792676851717032,1000.0,0.967,0.170024,3051494.6155497544,-2968339.055212972,0.003,225500.0,1.559661,8.77638957950317,109195995.2840918,1759630.6945382494,12.28658385642391,1.7144773415753265,0.0,9045013.316384356,276542.5535708458,8.566712848925247,61366257.44416057,1015863.5252843328,12.276079741778451,1.7249925731377451,0.0,4447855.674285452,269121.7766729876,9.409704090812491,70438531.59570518,891855.5097360793,12.198521258708498,1.927056183489959,0.0,5895397.80741982,291672.1574124544,0.149691,1.9659875261335653,2.0,1.596282106205047,0.225165,1.4477711244178313,2.133466135458167,1.414719045251119,0.1040351883725377,0.2560240963855422,0.0921304264677758,0.0718588640275387,0.0879231210556511,0.0641135972461273,163173.0,0.0088888888888888,0.0049206349206349,0.0044444444444444,1.000040694249534,0.0047441641718748,4.715448,576.0,1104.0,651.792,648.0,216.0,147.86501626870563,732.0,225.0,0.9,0.0173,0.6169500230431963,3286021.267642806,4.860819605456116,381552.68746004347,16099409.08554154,0.9463718348585416,0.6891834333289559,11.765382833842644,0.9941510966397824,0.314516,777841.1071286482,6.27127127127127,7.052052052052051,0.7521367903306978,0.5483870967741935,3.0,0.028725,0.2089379909915557,-0.2796345812252641,0.5056388490446949,0.8386311022611584,0.7095068567312703,0.007423,0.8333333333333334,1.0,0.1666666666666666,1.0,0.3144833421220721,0.2379526240864592,0.9999999999998974,0.2379344631431201
10,10,126.43590608501171,36.532334363778304,0.0734035,1.5552370779765798,0.4286416131668249,1.754154690305114,0.311754639027293,0.2403797687626804,0.1805472003988411,0.010573,-1.8582009056303492,-1.3227654025086508,-1.2864760958013068,-0.9858079321481448,-2.033864257579772,-1.3522343624754427,-1.3247258539657878,-0.9621654012813464,0.8535348329971945,0.8957383698409933,0.898598727594131,0.9222976789122872,0.8400810775602239,0.8936763545909214,0.8958392968926974,0.924346743590034,1000.0,0.983,0.171478,3589220.476179464,-3560024.542033019,0.002,1651000.0,9.851876,15.128303988549082,449798122.0125259,2257182.535004918,39.11008458570323,3.5173364833196388,0.0,21272343.97800701,495092.3604333328,12.723174071037404,332296355.26964223,2881888.4354157248,30.785381448479907,3.767082112668717,0.0,17640501.778104164,484707.8726828536,15.73658590815396,213507686.2055461,1865592.7973191848,34.207633094428225,3.5495415726594803,0.0,13477452.140678411,421793.6600866162,0.1992,3.744172033751445,3.0,1.7650449888639528,0.239052,1.400206114737204,1.619230769230769,1.1660824570188617,0.1079768174494384,0.1619892744631219,0.0960127936897289,0.071988553014453,0.1000408820912392,0.0939686891277685,3005331.0,0.0266666666666666,0.0024152437515466,0.0022222222222222,1.0007530509755695,0.0041111007439056,64.532909,5211.25,10263.0,6009.762,6017.0,506.0,1495.157815577662,6941.0,450.0,0.9,0.368662,0.7440685003497338,2999656.970718415,22.713556258235556,120672.82167738852,20923122.490846947,0.9518749955990984,0.7800357141139882,21.60136981004141,0.9926103031509026,0.549167,646860.7661546321,6.13113113113113,6.91191191191191,0.8069572215829158,0.5522088353413654,3.0,0.066469,0.124118539384433,-0.347740087042514,0.6054698746579846,0.912673473668972,0.8013397167895253,0.008052,0.8181818181818182,0.9,0.0909090909090909,0.9,0.1676109610771084,0.1210866217054938,0.999999999999798,0.1210830114334405
11,2,141.57953704697707,26.6222805035753,0.049854,1.5307077813243224,0.4692681136870398,1.5996005311749877,0.3451272155252983,0.2847826526524604,0.2104147445138842,0.002026,-4.011669912619758,-1.2772429073170262,-1.4348328024140518,-1.7041310180970777,-3.918192083901223,-1.7726172381686207,-1.8236608829647376,-1.939394894546539,0.237003549232799,0.7559766700174985,0.725868371311852,0.6745498304447567,0.2412934925325107,0.6528407992480068,0.6468719884856634,0.6201781371432049,1000.0,0.875,0.168676,2884531.939190342,-2878683.5986399814,0.01,18200.0,0.269077,1.6620080294000532,36503022.33917974,1631230.3652981853,1.6620154952831758,1.6598065936169508,0.0,4887574.128963916,472433.34145561175,1.662010725072395,46301019.0828786,1673038.8301627997,1.6620157993268063,1.6619711358350615,0.0,7334399.468013193,509944.7894712195,1.6620081521101646,31774156.24643951,860943.8172615385,1.662013756414196,1.661926541433138,0.0,3336624.030418656,716194.8189091922,0.004639,1.052641634756954,2.0,1.424888427206776,0.183943,1.2490706319702598,1.7375745526838968,1.004926108374384,0.0998217468805704,0.1494355317884729,0.0606060606060606,0.0799168152109328,0.1099227569815805,0.0603089720736779,15273.0,0.0111111111111111,0.0123595505617977,0.0111111111111111,0.9999963852850994,0.0259630326973004,0.717847,126.0,270.0,151.83,156.0,33.0,43.46078692338647,174.0,90.0,0.9,0.009166,0.8113681811781902,5691151.902217482,1.7375700029184742,1785626.663971311,16431157.644895986,0.8686553649894588,0.8639486964879164,9.813302801034236,0.9967467066459518,0.178008,1177798.701197118,6.27127127127127,7.2322322322322306,0.7208716151179823,0.4285714285714285,3.0,0.016579,0.3460011776291253,-0.2131119920369636,0.4509382664978926,0.6749486655045152,0.4485088021832695,0.00699,0.6666666666666666,1.0,0.3333333333333333,1.0,0.6124872587085036,0.5607037712255118,0.99999999999997,0.5607075508183766
11,3,115.70491513348269,37.35652463469131,0.096885,1.653815401927662,0.4003472171406106,1.7588604248086366,0.3856638481986453,0.1717447210594914,0.1336482101535518,0.002489,-4.124976680327302,-2.100126938928369,-1.4822992461368845,-1.2697792223495137,-3.710464724393504,-2.149931199275348,-1.6799684957430756,-1.3614771769816008,0.3772586841109189,0.6838619719945749,0.7762195874989934,0.8088565543753881,0.4410332937498859,0.6761214428956119,0.745405648119973,0.7935685415041329,1000.0,0.927,0.167604,2593022.452579865,-2578259.288531213,0.008,54300.0,0.532001,3.43542364412735,187071114.6488161,4740115.017822194,3.4354657825882864,3.4285835989694644,0.0,20593505.1578982,660693.963058556,3.435425417692155,92733610.32806548,1874487.0830865663,3.435465021531093,3.434695801902748,0.0,9265742.773305614,598048.3028753474,3.4354280826461543,232523504.3059408,3939229.6405662713,3.435449833745543,3.4344375117322774,0.0,20866472.923366025,555708.1044879413,0.002752,4.73145395773843,2.0,1.832503807383707,0.226944,2.428571428571429,2.928571428571429,1.4583333333333333,0.1,0.2733333333333334,0.1733333333333333,0.0466666666666666,0.0933333333333333,0.0933333333333333,40091.0,0.0074074074074074,0.0082365948037589,0.0074074074074074,0.9996999883868378,0.0124887532569068,1.500374,216.0,520.0,266.37333333333333,264.0,116.0,68.25712146635313,312.0,135.0,0.9,0.009378,0.5215909453961125,2436256.404995855,5.95301134120842,796281.9462287996,10768394.513328131,0.8634842894684653,0.6186273362716057,9.795048144332885,0.9972052165357338,0.222747,833750.8133010876,6.27127127127127,7.03203203203203,0.7244500421050726,0.4662162162162162,3.0,0.018824,0.2812131552551489,-0.2196964812594155,0.4968468213055048,0.7647636485415769,0.6099805905849998,0.007056,0.75,1.0,0.25,1.0,0.417543757367893,0.3815418201471107,0.9999999999998936,0.3815409619838819
11,5,128.64222609022988,31.989402569133304,0.0733695,1.5922615916259923,0.4348076654138252,1.6792304779918121,0.3653955318619718,0.2282636868559759,0.17203147733371799,0.003832,-1.245397652806577,-1.2138574475140222,-0.9507098174509564,-0.7443343025664593,-1.9310504011426328,-1.273582490588998,-1.0739410889150791,-0.7714507965107327,0.8584760383173603,0.8623359662931517,0.8921796388669533,0.9155847643168258,0.7814287617222555,0.8567088042223662,0.8786163025206244,0.9128056919784296,1000.0,0.918,0.172157,2846173.5293334923,-2803266.800566534,0.005,225500.0,1.545825,14.937165416710426,332410961.67689115,5284578.144039705,14.937676000867809,14.917267791695236,0.0,26035658.364449076,1529638.478537078,14.937111805663816,451420796.5124667,6612044.14407372,14.93762580371992,14.926906355342853,0.0,33394129.430881426,1463264.1139209112,14.937072697818984,260999428.6101011,3706144.813204033,14.937789881985406,14.912864773259438,0.0,17832423.054793686,1251198.823288191,0.101858,1.9423736935806903,2.0,1.6160955436237732,0.232872,1.5273876404494382,2.5317697228144995,2.3519445514054675,0.0999713138267355,0.2838496844520941,0.2920252438324727,0.0679384203480589,0.1121151271753681,0.1161311914323962,161325.0,0.0266666666666666,0.0048412698412698,0.0044444444444444,0.9990211685878174,0.009181719090629,4.674906,522.0,1170.0,644.4,642.0,198.0,179.8651703862432,756.0,225.0,0.9,0.057117,0.2172213371111735,1423072.912735555,6.266037936263695,112809.08752068508,9667617.677091256,0.859666127490392,0.4953256365148943,45.81765353019816,0.996908675101126,0.314627,589889.6425508494,6.13113113113113,6.991991991991991,0.7695652902499392,0.5120967741935484,3.0,0.031388,0.2294967339185198,-0.3193194025511924,0.4752825773359196,0.8180626761911401,0.6464342952586668,0.007397,0.8333333333333334,1.0,0.1666666666666666,1.0,0.2434847397942394,0.2296656818763904,0.9999999999997246,0.2296486170571174
11,10,128.64222609022988,31.989402569133304,0.0733695,1.5922615916259923,0.4348076654138252,1.6792304779918121,0.3653955318619718,0.2282636868559759,0.17203147733371799,0.010104,-1.428588791821502,-0.8902728975075274,-0.4496520254454683,-0.4613709154947152,-1.2222483396154349,-0.9271461960166594,-0.44728560690967,-0.4389558420926267,0.8874362672697824,0.9298685942672988,0.964565425339688,0.963641924808417,0.90386079755036,0.9271856588837236,0.9648175578385086,0.9654831189984788,1000.0,0.925,0.176322,2705972.7273446573,-2690386.8110642927,0.001,1651000.0,9.615468,39.58803511170882,3525076829.695465,28470373.89360572,39.59179882239325,39.477488762362405,0.0,223180251.25646305,2923308.9220277523,39.587397584815456,4088446200.94554,19753691.24999133,39.5915453636131,39.29948396079208,0.0,190851372.63759685,4153469.4504918233,39.58747112066894,1031360660.3959136,12823232.690148331,39.59219425205495,19.44648331505914,0.0,71007225.35042445,3751713.960174459,0.200142,5.527198934024892,3.0,2.146583979933084,0.233253,1.49920911104081,2.254868270332188,3.3390767230169054,0.0999927855133107,0.2560180843133011,0.4779837914532381,0.0680085611908712,0.1259649375946901,0.1399850900608421,788996.0,0.1088888888888888,0.0022321207621875,0.0022222222222222,0.999435290934924,0.0069410744615044,16.925092,1199.0,4092.0,1577.092,1512.5,352.0,561.8771375411022,1914.0,450.0,0.9,0.38783,0.0708252210811515,787202.7293116814,24.38499893173041,22220.479921534177,8894455.792815015,0.887877232362358,0.2084185707851197,103.93908741727978,0.9964903493596908,0.539818,447353.3054498463,5.99099099099099,6.771771771771771,0.7866743996471987,0.5783132530120482,3.0,0.071579,0.1337699455787741,-0.3076505904483138,0.580691579495451,0.907593560764178,0.747978518621465,0.008048,0.9090909090909092,0.9,0.0909090909090909,0.9,0.1266439055586987,0.12291053581896,0.9999999999993856,0.1229145738707885
12,2,136.69929297408746,31.30999548379176,0.049865,1.573024871910159,0.3216445736451313,1.6343124121388053,0.3109135659406659,0.1397553007712859,0.3119809946622072,0.002033,-3.168169775355276,-1.4953990644492317,-1.8664298738401204,-1.7503163838600837,-3.066840925703406,-1.939673032850304,-2.2433722064871326,-2.153105700054777,0.3947002670865516,0.7142941450451038,0.6434062615819202,0.6663465133970712,0.4024923356076439,0.6220966357172883,0.5664210284654031,0.5805138938745154,1000.0,0.987,0.168156,1857878452.597815,-1857878310.4055653,0.011,18200.0,0.265895,2.221208471717642,4580267.040794378,210003.49928644137,4.574377622463902,1.059746024135268,0.0,650661.3334377706,333.50659691698263,4.011781493695874,1000000.06239862,190003.35373334464,4.574381420246344,1.0468208201121552,0.0,394275.6150543945,454.2010601282556,2.623027080256113,1880417.1359481043,170007.92520085812,4.574338467154746,1.0980512683516075,0.0,377521.5691284469,1646.5808706540686,0.002585,20.028259043360546,3.0,4.243233301161561,0.195897,1.112582781456953,1.2611940298507465,1.4852941176470589,0.0998217468805704,0.0502079619726678,0.0496137849079025,0.0401069518716577,0.0398098633392751,0.0496137849079025,13296.0,0.0111111111111111,0.0123595505617977,0.0111111111111111,1.0000000000020686,0.0352248116932404,0.622269,102.0,591.0,132.06,114.0,30.0,115.3579252114518,127.5,90.0,0.9,0.009111,0.3277984876340746,1900770207.594284,1.6083293838048327,50467481.57082952,4094360660.71751,0.4893742249354461,0.5439650690738853,3.5330774011080024,0.9482430118822728,0.191716,1743237.6249814243,7.892892892892893,10.575575575575575,0.5890766208156892,0.3775510204081632,3.0,0.016587,0.3350716246744742,-0.201355954474078,0.3872661130774175,0.6786843317266064,0.4932149047300715,0.006973,1.0,1.0,0.3333333333333333,1.0,0.5225210644958108,0.5381571050868816,1.0,0.5381664462504998
12,3,120.52730651567138,33.45667555223942,0.096175,1.7203411488649707,0.384243021621773,1.7990948323781426,0.4256519663563832,0.0791631292482928,0.1996805546192625,0.002435,-3.423932202856564,-2.707098872628235,-2.6099957468128547,-2.076466483592988,-3.2627796328808185,-3.2664006323614387,-2.9552320987382847,-2.212415088556103,0.4861432121804156,0.5929801353421439,0.6071691554268794,0.6879542127798715,0.5087487797144868,0.5112517590290384,0.5573317072037373,0.6685992918708633,1000.0,0.993,0.167179,703165012.2247916,-703165012.2247916,0.005,54300.0,0.518299,3.10117268007802,1000002.9599144747,46748.5427453724,5.860673781556822,1.4759484747705829,0.0,191684.44586515537,111.21592335343036,3.119514538636889,1000000.0764757816,28806.122325893703,5.99527226439776,1.3239411173187523,0.0,161634.91117137074,96.27555347115296,3.7096438400636975,1000001.2545435145,25907.027745639654,8.268022832168407,1.4629400441319296,0.0,143742.5899447,275.8637585323666,0.002768,25.18863889801148,4.0,4.676227992389577,0.199962,1.3636363636363635,1.8571428571428572,1.576923076923077,0.1,0.2066666666666666,0.1333333333333333,0.06,0.0866666666666666,0.12,70055.0,0.0074074074074074,0.0082365948037589,0.0074074074074074,1.0000059230093734,0.0112008740059837,2.604062,397.0,860.0,466.1333333333333,478.0,36.0,201.706054984598,603.0,135.0,0.9,0.008869,0.3282146977964759,536992226.6806098,3.065080688379105,369321071.3140364,1192814675.4917734,0.509991743230882,0.4544485713360512,4.441590324643104,0.9145515929285204,0.239699,3100926.6359319235,7.832832832832833,9.954954954954951,0.6673753299179639,0.3986486486486486,3.0,0.016569,0.2736024385379441,-0.2021920079423523,0.4863953820758548,0.7795674924456177,0.715954900028293,0.00708,1.0,1.0,0.25,1.0,0.4111847868754273,0.3590720153895027,1.0,0.3591052050379112
12,5,128.6132997448794,32.383335518015585,0.07302,1.646683010387565,0.3529437976334522,1.716703622258474,0.3682827661485245,0.10945921500978935,0.25583077464073484,0.004022,-4.560288798506154,-3.7477643667484735,-2.987362606845568,-1.872937546593949,-5.221896922259536,-3.805872704521753,-2.99007152123003,-1.973506666209757,0.4826333975022703,0.57481462182354,0.6610825080116105,0.7872574955156985,0.4125199072804962,0.5718271573304828,0.6629279595635271,0.7772994180670637,1000.0,0.996,0.169588,494980868.0915508,-494980868.0915508,0.004,225500.0,1.453193,6.109918666633698,1000000.115232196,14187.968478194416,14.535598943617972,1.8653416441422717,0.0,92934.98571098622,89.52932722494306,6.804482013210033,1000000.0075105946,14247.768708944408,15.40371675758887,1.9138240446662549,0.0,109351.92113337388,103.92985848706569,5.977680151541239,1000000.5308104486,8595.61807891341,14.20738551805686,1.872538173732509,0.0,89231.65433248495,184.4054850083924,0.167856,52.10843793212896,4.0,6.3899312102630885,0.228558,1.3330677290836652,1.1443210930828354,1.152087114337568,0.0799866131191432,0.127988143048384,0.1517498565691336,0.0600019124115509,0.0839548670873972,0.1283706253585771,118179.0,0.0044444444444444,0.0049404761904761,0.0044444444444444,1.000013180185224,0.0089864394755548,3.420686,300.0,1236.0,471.816,390.0,72.0,205.05572889292128,474.0,225.0,0.9,0.019868,0.21674210842772,369209304.9460006,10.523259193902096,63456773.71069841,1016144415.62356,0.4273947004581111,0.346406963746117,14.22179949549728,0.7708864847737349,0.335567,5646141.419303661,7.652652652652652,9.574574574574571,0.7120744123945131,0.5,3.0,0.023541,0.1943812169790287,-0.1929066371402193,0.6325485914052273,0.8613365593486585,0.8563156264511005,0.007404,0.8333333333333334,1.0,0.1666666666666666,1.0,0.2620842825824032,0.2279054412672664,1.0,0.2279548328306195
12,10,128.6132997448794,32.383335518015585,0.07302,1.646683010387565,0.3529437976334522,1.716703622258474,0.3682827661485245,0.10945921500978935,0.25583077464073484,0.010672,-3.3701494623027664,-3.1339725830021745,-2.4805670017114743,-1.5630236347902855,-3.632991236748996,-3.086421866579624,-2.4599312817757117,-1.5273739154219823,0.7345074057432857,0.7530456706901252,0.8045334654366888,0.8768350892670047,0.7144829006636296,0.757437835313159,0.8066737852173007,0.8799635502772206,1000.0,0.999,0.171064,927976667.4068912,-927976667.4068912,0.001,1651000.0,8.356996,16.030566114283033,227630.5995947886,1563.2568523886894,35.15385551055783,3.2926757176318064,0.0,13145.180813236017,269.0171053521848,16.956431012856953,585999.992007045,3269.3329022429507,42.04319673504457,4.151853407269872,0.0,27348.77995420025,327.24381669819616,16.292818449106285,633955.3702718122,2441.002279170886,32.26031796827993,4.394166622888954,0.0,30898.5333905532,327.1075280439068,0.197435,41.53889654434815,5.0,5.846001351273538,0.233372,1.160928873010718,1.1710443037974685,1.336734693877551,0.0859606089026765,0.1420051463338383,0.1860135151383979,0.0780126493999952,0.1259168410167616,0.1420412187672847,913945.0,0.0022222222222222,0.0024696857213561,0.0022222222222222,1.000005466737869,0.0128058384426803,18.804639,1485.0,3168.0,1826.99,1875.5,143.0,492.34020316372965,2180.75,450.0,0.9,0.386418,0.2332738911440832,361303478.5034143,12.110216546432005,40095746.25772116,1665022733.4626524,0.5133614473016579,0.2929545110509587,16.542586619870768,0.7005319188960002,0.593868,15566543.592710588,7.892892892892893,9.514514514514511,0.7083004936356155,0.5381526104417671,3.0,0.059697,0.1179609185632752,-0.1836466254095582,0.6643863904384064,0.9235715514615604,0.9187810745093647,0.00821,0.9090909090909092,0.9,0.0909090909090909,0.9,0.1413965958089271,0.1225600452218944,1.0,0.1225610805071543
