fid,dim,cm_angle.angle_mean,cm_angle.angle_sd,cm_angle.costs_runtime,cm_angle.dist_ctr2best_mean,cm_angle.dist_ctr2best_sd,cm_angle.dist_ctr2worst_mean,cm_angle.dist_ctr2worst_sd,cm_angle.y_ratio_best2worst_mean,cm_angle.y_ratio_best2worst_sd,disp.costs_runtime,disp.diff_mean_02,disp.diff_mean_05,disp.diff_mean_10,disp.diff_mean_25,disp.diff_median_02,disp.diff_median_05,disp.diff_median_10,disp.diff_median_25,disp.ratio_mean_02,disp.ratio_mean_05,disp.ratio_mean_10,disp.ratio_mean_25,disp.ratio_median_02,disp.ratio_median_05,disp.ratio_median_10,disp.ratio_median_25,ela_conv.additional_function_eval,ela_conv.conv_prob,ela_conv.costs_runtime,ela_conv.lin_dev_abs,ela_conv.lin_dev_orig,ela_conv.lin_prob,ela_curv.costs_fun_evals:,ela_curv.costs_runtime,ela_curv.grad_norm.lq,ela_curv.grad_norm.max,ela_curv.grad_norm.mean,ela_curv.grad_norm.med,ela_curv.grad_norm.min,ela_curv.grad_norm.nas,ela_curv.grad_norm.sd,ela_curv.grad_norm.uq,ela_curv.grad_scale.lq,ela_curv.grad_scale.max,ela_curv.grad_scale.mean,ela_curv.grad_scale.med,ela_curv.grad_scale.min,ela_curv.grad_scale.nas,ela_curv.grad_scale.sd,ela_curv.grad_scale.uq,ela_curv.hessian_cond.lq,ela_curv.hessian_cond.max,ela_curv.hessian_cond.mean,ela_curv.hessian_cond.med,ela_curv.hessian_cond.min,ela_curv.hessian_cond.nas,ela_curv.hessian_cond.sd,ela_curv.hessian_cond.uq,ela_distr.costs_runtime,ela_distr.kurtosis,ela_distr.number_of_peaks,ela_distr.skewness,ela_level.costs_runtime,ela_level.lda_qda_10,ela_level.lda_qda_25,ela_level.lda_qda_50,ela_level.mmce_lda_10,ela_level.mmce_lda_25,ela_level.mmce_lda_50,ela_level.mmce_qda_10,ela_level.mmce_qda_25,ela_level.mmce_qda_50,ela_local.additional_function_eval,ela_local.basin_sizes.avg_best,ela_local.basin_sizes.avg_non_best,ela_local.basin_sizes.avg_worst,ela_local.best2mean_contr.orig,ela_local.best2mean_contr.ratio,ela_local.costs_runtime,ela_local.fun_evals.lq,ela_local.fun_evals.max,ela_local.fun_evals.mean,ela_local.fun_evals.median,ela_local.fun_evals.min,ela_local.fun_evals.sd,ela_local.fun_evals.uq,ela_local.n_loc_opt.abs,ela_local.n_loc_opt.rel,ela_meta.costs_runtime,ela_meta.lin_simple.adj_r2,ela_meta.lin_simple.coef.max,ela_meta.lin_simple.coef.max_by_min,ela_meta.lin_simple.coef.min,ela_meta.lin_simple.intercept,ela_meta.lin_w_interact.adj_r2,ela_meta.quad_simple.adj_r2,ela_meta.quad_simple.cond,ela_meta.quad_w_interact.adj_r2,ic.costs_runtime,ic.eps_max,ic.eps_ratio,ic.eps_s,ic.h_max,ic.m0,nbc.costs_runtime,nbc.dist_ratio.coeff_var,nbc.nb_fitness.cor,nbc.nn_nb.cor,nbc.nn_nb.mean_ratio,nbc.nn_nb.sd_ratio,pca.costs_runtime,pca.expl_var.cor_init,pca.expl_var.cor_x,pca.expl_var.cov_init,pca.expl_var.cov_x,pca.expl_var_PC1.cor_init,pca.expl_var_PC1.cor_x,pca.expl_var_PC1.cov_init,pca.expl_var_PC1.cov_x
10,3,115.1408245058956,30.12896954589434,0.097842,1.7152418436183472,0.4200769907674794,1.7401647935772768,0.4375329744416452,0.1834038184506872,0.1523503821683815,0.002499,-3.2511051986711705,-1.2900259792711737,-1.4976582554005455,-1.4070459224370753,-2.721784581359349,-1.588564314264005,-1.576589876975504,-1.5494529680122255,0.5118217448317682,0.8059186459257357,0.7746808616111306,0.7883132725547568,0.589235930545443,0.7626325691638393,0.762065492558606,0.7684766887207044,1000.0,0.0,0.171502,14539260.16284446,14539258.780891612,0.0,54300.0,0.528505,2.168638190077429,50967646.02048672,1295393.1997639092,2.1752429503115978,2.0913762789025743,0.0,5484501.760061523,333456.263049638,2.1676722345595385,84032982.02069372,2113904.4582700757,2.176230283016632,2.054353819299421,0.0,8744373.042951865,241596.89803441192,2.169409887249196,66026522.51578717,1985253.9284387892,2.174817078513545,2.08633414568856,0.0,7592360.640066014,340905.3819900396,0.003117,0.9196738438814344,1.0,1.4374437148276866,0.178291,1.8,1.8823529411764703,1.4,0.1,0.2133333333333333,0.0733333333333333,0.0666666666666666,0.1133333333333333,0.08,36335.0,0.0074074074074074,0.0082365948037589,0.0074074074074074,1.0003571631554389,0.0112542261297085,1.368191,208.0,428.0,241.33333333333331,236.0,96.0,58.88524463559767,272.0,135.0,0.9,0.009022,0.7385585271894655,0.0539802533273283,2.2587187510118434,0.0267571994974834,0.2141755547235629,0.9430042673858868,0.8113013478678754,9.536987412169792,0.9949887672525872,0.149708,0.0171138839573385,-1.5365365365365364,-0.7357357357357354,0.7473025558655788,0.4256756756756756,0.017706,0.2812173155734748,-0.240424502223743,0.4560129269402825,0.7653758384032712,0.6488789267071714,0.00721,0.75,1.0,0.75,1.0,0.4574870467062847,0.3743513821387987,0.3739518247450608,0.374461128270364
10,5,128.2095582985635,31.50981214758836,0.0740665,1.6341783745183278,0.3849751420215412,1.7042630356808222,0.3535526120934559,0.2409599021115784,0.1884541953074404,0.004225,-2.088556515922436,-1.8020106232599389,-1.3734207641034235,-0.9266944793010348,-2.2636348552521444,-1.6641747465952506,-1.35014065132079,-0.9308824678455396,0.762641706679447,0.7952068029657429,0.844022081913588,0.894756305306112,0.7440025305008002,0.8117962696393445,0.8475098178455664,0.8948624819589941,1000.0,0.0,0.174721,12280821.485386634,12280821.485386634,0.0,225500.0,1.542469,9.11471456399332,82191830.62187172,950510.2377804954,12.24802302323914,2.0868584226165767,0.0,5583873.149812068,228714.64085251343,9.421144464614226,65637238.74435851,1498767.8330450873,12.262833455522586,1.8403820398342765,0.0,6512695.352220187,262432.6211155752,9.355282424458649,190888943.20296672,2151632.343361801,12.359357221875973,1.8561665325023564,0.0,14423749.74643935,329243.93018734147,0.094533,4.169050801579415,2.0,2.039555693764318,0.228106,2.0826693227091635,2.033564814814815,1.1183098591549296,0.1000191241155096,0.2440237139032319,0.0759227385733409,0.0480015299292407,0.0880665519219736,0.0678906100592847,163851.0,0.0088888888888888,0.0049206349206349,0.0044444444444444,0.9820153017459357,0.0055204178056575,4.727659,564.0,1080.0,654.504,654.0,234.0,135.61599010103618,738.0,225.0,0.9,0.119877,0.6723646801403793,0.034315365109785,10.793951936157995,0.0037198500031414,0.1701434806253175,0.9393523821025076,0.7153475490868105,34.2304512477446,0.993715627079,0.196383,0.0091825428356562,-1.7367367367367363,-0.9159159159159156,0.7499058872485663,0.5,0.030159,0.2117961636708653,-0.2852967024363926,0.5627923201166358,0.836317040391534,0.703330314539837,0.007408,0.8333333333333334,1.0,0.8333333333333334,1.0,0.3029798457407391,0.23554179664372,0.2353759227822184,0.2355712183020655
10,10,128.2095582985635,31.50981214758836,0.0740665,1.6341783745183278,0.3849751420215412,1.7042630356808222,0.3535526120934559,0.2409599021115784,0.1884541953074404,0.011186,-1.951262633864287,-1.3411794216716366,-1.32374914450984,-0.8922565763519117,-2.056460711630372,-1.2829813567963644,-1.3614869396626723,-0.8796317910449325,0.8461763188630251,0.8942476292991699,0.8956972086265377,0.929696006285773,0.8383425186434513,0.8992582221938208,0.8930938364498138,0.9309298845417556,1000.0,0.0,0.177087,17600101.027119324,17600101.027119324,0.0,1651000.0,9.825342,14.379795659464564,933129263.9237562,5288328.931111505,41.815773253047496,3.254597126611568,0.0,55876817.00108692,594793.1677773556,13.483214382101902,219577541.06959823,1926817.7357340555,35.016651234619964,3.5382013673514834,0.0,10567794.654812625,620168.0895939685,12.951229582540574,188909545.5799829,2168234.640170566,32.309878130468206,3.3793058554701374,0.0,10361458.593006063,529754.4632744864,0.197279,6.124326784142646,3.0,2.1254193984802527,0.242036,1.4608508014796548,1.5201342281879198,1.0453861927546138,0.1039968256258567,0.1780655556357165,0.0940047615612149,0.0779886011110309,0.1220089940600726,0.0979967775292787,3025109.0,0.0311111111111111,0.0024053452115812,0.0022222222222222,1.0035968445382444,0.0028878947491305,63.705709,5214.0,10351.0,6049.318,6066.5,594.0,1410.1151026001962,6974.0,450.0,0.9,0.392982,0.7180078433460249,0.0223289717541764,71.89520979493763,0.0004498410610219,0.1401833069734548,0.96213010502346,0.7575120070453115,32.64984195385115,0.9925497770806416,0.323526,0.0048159579101923,-2.017017017017017,-1.1761761761761762,0.7851008753711998,0.5381526104417671,0.062281,0.1230431229313972,-0.3299924689859028,0.6377993674967539,0.9136886944191794,0.8298082796985288,0.00845,0.8181818181818182,0.9,0.8181818181818182,0.9,0.1621068000075603,0.1207315264353537,0.1207313362201409,0.1207382707746044
11,2,145.94351900352058,32.54190440380824,0.049716,1.4746316875859415,0.3935515690648318,1.7349022432165615,0.282454843404491,0.2916810744837288,0.2010887182440591,0.002014,-1.2372796071407386,-1.6959537747744815,-1.3520949928313692,-1.5526753736001844,-1.0970195610774305,-2.9802535044799057,-2.1134050591449096,-1.7804613997108412,0.7639157456591907,0.67635798995574,0.7430218107501576,0.7037353515776155,0.7849225480456036,0.4148731392124329,0.5850654764867633,0.6509295597456195,1000.0,0.0,0.168315,14970194.429729218,14970194.063009612,0.0,18200.0,0.268141,1.6620120309268658,268030118.2302657,4861830.04621019,1.6620257349906309,1.6619894241424722,0.0,31450478.574982297,650907.9156859387,1.6620103435055684,67432650.03614245,2816940.8117231093,1.6620165999026917,1.6619896700057155,0.0,10594762.712187955,380244.606162847,1.662009275598938,91839838.81881748,1916068.438914454,1.6620211894635943,1.6619681305816236,0.0,11281064.512454525,422234.6574003431,0.005398,0.2889486380949737,2.0,1.115180136401437,0.198843,1.8407960199004971,3.196428571428572,1.34,0.1099227569815805,0.159536541889483,0.0603089720736779,0.0597147950089126,0.0499108734402852,0.0603089720736779,15792.0,0.0111111111111111,0.0123595505617977,0.0111111111111111,0.9999885169932816,0.0133353047268269,0.753347,138.0,237.0,157.02,165.0,33.0,42.46598638910911,183.0,90.0,0.9,0.008651,0.8109716274763301,0.0719520435354944,1.4797858508968558,0.0300503413435501,0.2395693318329731,0.8641155480282469,0.8378530494456895,6.841556457812312,0.9976265355433032,0.123602,0.0183342548256229,-1.4564564564564562,-0.6156156156156153,0.7032696156299564,0.3469387755102041,0.013818,0.30956413244234,-0.2051309148624964,0.2823840067235498,0.712076636914383,0.4221927089505886,0.006969,0.6666666666666666,1.0,0.6666666666666666,1.0,0.5923005786641927,0.5652938157568678,0.5634330604753803,0.5653012378103796
11,3,114.61215134716642,35.47888159494147,0.099687,1.7155909636611415,0.4014191301737532,1.7581558487888205,0.4412703102971434,0.1858119147881302,0.1646842996649367,0.002548,-3.2098180324624264,-1.7022540886134712,-1.1760632482702764,-0.9895776631740344,-3.065337614039644,-1.776066082999222,-1.5290832174727145,-1.277055771209385,0.5171421439162852,0.7437786464016981,0.8230829994300362,0.8512344765562876,0.5385551814344393,0.7341029786813634,0.7698173523768937,0.8098635748835604,1000.0,0.0,0.172578,8305248.607205792,8305248.607205792,0.0,54300.0,0.524306,3.4354307293454656,112637583.44168444,2823159.003303826,3.435455757232451,3.435100768012985,0.0,10822153.57883323,554966.2534458088,3.435424814683369,154093381.0767539,3568026.068942565,3.4354530742175817,3.4351170868264096,0.0,15174007.649660137,660413.9373758286,3.4354305808553467,128858476.54476058,2403190.4218286388,3.4354719331655468,3.4352432969946487,0.0,11665073.295826834,612363.5850496156,0.00284,3.0425908386248377,2.0,1.5645941057575774,0.214218,1.875,2.5454545454545454,1.941176470588235,0.1,0.2533333333333333,0.1733333333333333,0.0533333333333333,0.0933333333333333,0.0533333333333333,40839.0,0.0148148148148148,0.0081813156440022,0.0074074074074074,0.9997806711175266,0.0120127264449672,1.518853,232.0,432.0,271.36,278.0,124.0,65.42257886619386,320.0,135.0,0.9,0.00908,0.4550410500642414,0.0440231794543591,3.0612722543978546,0.0114425855327605,0.1848154998997495,0.8467427152556544,0.587691406423369,4.079894489375258,0.9979996770352036,0.150004,0.0135909083172274,-1.4764764764764762,-0.7357357357357354,0.7321437388016743,0.4797297297297297,0.018814,0.3000676392789141,-0.2550234140650769,0.4538344683169477,0.7436682633400521,0.5962757229088708,0.00723,0.75,1.0,0.75,1.0,0.4071608184730628,0.3881825829187448,0.3874956372341731,0.3881733378375928
11,5,130.2778351753435,34.01039299937486,0.0747015,1.5951113256235416,0.3974853496192925,1.746529046002691,0.3618625768508172,0.2387464946359295,0.1828865089544979,0.004336,-1.2066997170529818,-1.4061233710381122,-1.0783827012530516,-0.9133749912267906,-1.762497490465197,-1.3529399617245188,-1.1174427144703385,-1.0019608586802224,0.8629449056747559,0.8402495809068897,0.877518954591369,0.8962309846753191,0.8005053974583706,0.847302492936491,0.8735182368245752,0.8865972381448365,1000.0,0.0,0.173293,6738716.01829369,6738716.01829369,0.0,225500.0,1.53189,14.937130950305685,302619808.7809256,6660569.923462223,14.937614780965983,14.88053571642732,0.0,26517186.54961046,1227441.8398848162,14.937010321807596,457083420.8504735,8222390.445252763,14.937587688862113,14.9028425931547,0.0,34833211.46258435,1566739.5805368656,14.936970453605111,265912415.34969923,5023938.523641376,14.93751564498561,14.92151129726716,0.0,25884657.461178564,1563571.663537169,0.104017,2.8615463826891467,1.0,1.737219735810054,0.23338,1.5639491398653702,2.8023904382470115,2.9435215946843853,0.0999713138267355,0.2920252438324727,0.2117995792694587,0.0639223560910308,0.1200038248231019,0.1000191241155096,160449.0,0.0488888888888888,0.0047420634920634,0.0044444444444444,0.9995581263424616,0.0150945758820347,4.59909,505.5,1224.0,640.896,645.0,192.0,185.03808165523824,768.0,225.0,0.9,0.022366,0.4075023709825125,0.0227584734756092,24.42723515559049,0.0015867264418209,0.1730668444510899,0.8914425327410168,0.5259790892571139,22.25282386427566,0.9951011684525248,0.196574,0.0115628013120737,-1.6766766766766763,-0.8358358358358354,0.7609381300864814,0.532258064516129,0.032785,0.2079950015735446,-0.3029604614619935,0.5118942740716298,0.8357401955397571,0.6708407398879466,0.007409,0.8333333333333334,1.0,0.8333333333333334,1.0,0.2702123597434349,0.2334311959201171,0.2333423498664149,0.2334457101195188
11,10,130.2778351753435,34.01039299937486,0.0747015,1.5951113256235416,0.3974853496192925,1.746529046002691,0.3618625768508172,0.2387464946359295,0.1828865089544979,0.011531,-0.7073180001435251,-0.8673510254703682,-0.6209240357044195,-0.7241254900055107,-1.0239640127142895,-0.9813211100193602,-0.5826624919941708,-0.7150869590214946,0.9442387399836352,0.9315984097894876,0.9510495892960464,0.9429340512629824,0.9194315553619382,0.9228300938155622,0.9541544330210696,0.9437664257112384,1000.0,0.0,0.181122,6037548.43580803,6037548.43580803,0.0,1651000.0,9.569604,39.58760644756084,3713611454.31715,17784884.137260098,39.59297441861605,39.46986133139959,0.0,176853273.2765548,3157074.227810051,39.5881827319126,4325980602.630632,26670520.2802938,39.59170594074829,39.55581551457681,0.0,242373584.54722825,3230694.4483980206,39.58883265049359,893439849.41874,14123883.848509418,39.59158699257237,39.3508190304806,0.0,69462141.94416343,3289869.332505422,0.099105,5.97563454593312,3.0,2.058075853069095,0.242555,1.3416099952554168,1.999812153658308,2.7628312863606976,0.0999927855133107,0.2579780198638866,0.4699997595171103,0.0760286655604453,0.1320251064136786,0.1399971142053243,785652.0,0.1066666666666666,0.0022370700321702,0.0022222222222222,0.999412753229658,0.0072974005991662,16.743437,1221.0,4631.0,1570.404,1485.0,407.0,534.1698565581088,1881.0,450.0,0.9,0.31927,0.0230313022079959,0.0084084216988819,16.27455693003929,0.0006205384436226,0.1263550817849131,0.8885700346392125,0.1782898941826125,19.240711354972223,0.995627030701728,0.323847,0.0048159579101923,-1.956956956956957,-1.1161161161161162,0.7989064262857142,0.572289156626506,0.069687,0.1380927347330499,-0.3190313441280321,0.5446576734207605,0.904770529850012,0.7480179319468341,0.008181,0.9090909090909092,0.9,0.8181818181818182,0.9,0.1203759296450072,0.1250342403953554,0.1250526050422569,0.1250414682677439
12,2,148.157953881252,25.3451793799998,0.050613,1.6532035123765998,0.48655338082349,1.6867315777883476,0.2555111331383421,0.1601843401888622,0.3196019758789336,0.002038,-2.639965611552247,-2.78060429437991,-2.5156508198998924,-1.7471683556619118,-2.538154231396064,-2.892273094282765,-2.7292159925445145,-2.0811282180721493,0.4988300682575896,0.4716553329346167,0.5219993374896336,0.6678409470783179,0.5086613883079196,0.4401106799575335,0.4737701961996116,0.5947521961489266,1000.0,0.001,0.172158,2245768550.361145,2245768549.9782705,0.0,18200.0,0.264057,2.858792877833405,1499528.3490620311,180004.8194029749,4.574364837003731,1.0538146344385102,0.0,386120.4702611723,202.4109516757627,3.142529835404861,1000010.147211208,210008.62838133625,4.574380756002564,1.1255328362670456,0.0,409355.9598883299,627.3393509946534,2.606807372749321,1000000.3647293212,190003.01246083796,4.574385065913466,1.0388881798875995,0.0,394275.6988096188,1121.958868125207,0.005019,23.30506833873301,3.0,4.302214500326651,0.216959,1.8638297872340424,2.01980198019802,1.0,0.0998217468805704,0.0606060606060606,0.0692216280451574,0.0499108734402852,0.0395127748068924,0.0995246583481877,14247.0,0.0111111111111111,0.0123595505617977,0.0111111111111111,1.00000000000484,0.021111391073873,0.691593,93.0,576.0,141.57,114.0,18.0,138.39777651918598,129.0,90.0,0.9,0.008632,0.3384787030248708,0.0248459586745785,2.207327351039466,0.0112561277614207,0.0566025042917155,0.5008485270649345,0.5563990155744314,5.771468909074329,0.9198160177280752,0.120484,0.0001099109700929,-2.2172172172172173,-0.3353353353353351,0.6229219926308392,0.4183673469387755,0.015296,0.3367293956711631,-0.1969807919233469,0.3481817427174723,0.72035271363923,0.5736347087263944,0.006996,1.0,1.0,0.6666666666666666,1.0,0.4865721747139406,0.5615508149366689,0.5613011440825432,0.5615521058367144
12,3,114.24518636225912,35.99726256454616,0.097689,1.7488598307634005,0.4235993888875081,1.815551486178221,0.3933539318313792,0.0666530808016209,0.1772680872794092,0.002557,-2.3816898153966584,-2.3638218052433637,-2.4111126440663417,-1.8767017917784197,-2.22899126975363,-2.341686025798356,-3.0077345595121106,-2.1710542389538743,0.642384595816502,0.6444917757200119,0.6379667002958889,0.7177606168024152,0.6682809082908939,0.6476872896299867,0.5523881184632349,0.6726579519588031,1000.0,0.0,0.172747,403871341.4623874,403871341.4623874,0.0,54300.0,0.515599,3.0392722830041943,1000000.4754977135,66723.22253462808,7.948795662234309,1.418672185076375,0.0,250264.3454450196,139.8675192051702,3.368238936950493,1000002.0120394768,53398.90374259609,7.24575079743567,1.403761375411378,0.0,225434.67725239557,220.21923609285548,3.112627548468884,1000001.0597775972,40047.80693118832,7.630113651810221,1.3763655114829023,0.0,196605.93680915397,279.5051935758941,0.003036,33.443518457699945,4.0,5.5994884897921295,0.20818,1.5000000000000002,1.888888888888889,1.4705882352941175,0.1,0.1933333333333333,0.16,0.06,0.0933333333333333,0.08,68063.0,0.0074074074074074,0.0082365948037589,0.0074074074074074,1.0000063411484714,0.0204722934220589,2.494451,387.0,916.0,452.85333333333335,482.0,32.0,225.39855667512697,584.0,135.0,0.9,0.009064,0.289474633038862,0.017013401583914,2.013146567659541,0.0084511489909518,0.0480852099948173,0.5596400133087693,0.440484276809825,2.940772901731029,0.8994327301577341,0.14108,7.959777002314978e-05,-2.6776776776776776,-0.5755755755755754,0.6640363805516858,0.4864864864864865,0.015366,0.2755630398974402,-0.1677462830885898,0.5366329348731222,0.7786593448174509,0.7554275255528938,0.007225,1.0,1.0,0.75,1.0,0.3920079986382052,0.3670966846475157,0.3670343160761393,0.3671570551705535
12,5,131.20157012175557,30.671220972272984,0.074151,1.70103167157,0.455076384855499,1.751141531983284,0.3244325324848607,0.1134187104952416,0.2484350315791714,0.004413,-5.164782283997225,-3.902374870706163,-2.866552266733626,-1.623491571658627,-5.48978045187691,-3.955440198258507,-2.9897749425202846,-1.7819682944736297,0.4140285910005337,0.5572552770487645,0.6745103588191267,0.8157609322294311,0.3816744188225023,0.5542690691715646,0.6616415157349564,0.7994270865592034,1000.0,0.0,0.173784,392682274.26711327,392682274.26711327,0.0,225500.0,1.440223,6.227376759758271,1000000.2105623134,13099.368947446825,17.094137143812638,1.9195289857760591,0.0,109236.60685218422,117.19805051761836,7.206733109270882,1000004.5324991216,22677.134311852995,15.831471624152837,1.7999583528891483,0.0,140560.58827584132,153.56737097414896,5.3259792144151294,1000000.1411190068,16487.98171067536,11.389668580732376,1.899876709051226,0.0,125667.4227550758,166.4937649149849,0.107777,22.074586501840685,4.0,4.273173353715525,0.228535,1.228384991843393,1.1917241379310346,1.250871080139373,0.0918913750239051,0.1239242685025817,0.1201472556894243,0.0840026773761713,0.1039873780837636,0.1120195065978198,108579.0,0.0044444444444444,0.0049404761904761,0.0044444444444444,1.000012354896871,0.0231235812305218,3.115813,348.0,1218.0,433.416,390.0,72.0,215.61884040442607,456.0,225.0,0.9,0.041024,0.31401077098656,0.0196764670588534,9.607416147139672,0.0014791115842547,0.0557003819445803,0.5408796633574373,0.4169148588304262,8.812077988804196,0.8099067934384243,0.195641,0.0004696637283054,-2.477477477477477,-0.7357357357357354,0.6993053098330317,0.5201612903225806,0.022337,0.1887999992520658,-0.2222693225265017,0.5829735918805156,0.8689402749796217,0.8571496956973769,0.007519,0.8333333333333334,1.0,0.8333333333333334,1.0,0.2733399179736733,0.2312112026196261,0.2311830855704436,0.2312488853027361
12,10,131.20157012175557,30.671220972272984,0.074151,1.70103167157,0.455076384855499,1.751141531983284,0.3244325324848607,0.1134187104952416,0.2484350315791714,0.010843,-3.4912485907977704,-2.983314688511868,-2.374602959854622,-1.4469308520233923,-3.5020973423585,-2.932399658937257,-2.4364920731953106,-1.4475598248962882,0.7248432777038182,0.764954894915989,0.8129225103799939,0.8859680774732702,0.7246276088092242,0.7695885778045216,0.8087227392184653,0.8861773470565667,1000.0,0.0,0.174111,997354360.6498164,997354360.6498164,0.0,1651000.0,8.367289,15.582891395812812,1000036.8737850568,7131.751042684072,34.98234143163199,2.808155565468536,0.0,67882.9937391923,394.4366457406652,18.01587868362529,999986.886162522,3086.303685814092,33.2983186768505,3.2972505791288,0.0,45756.60050303276,394.1064194355935,16.59027653853758,101306.85172120466,1063.206464744924,40.08091991329387,3.576147860812148,0.0,5578.052825549661,323.96903079107733,0.108118,163.51528655532087,4.0,11.591973268539125,0.239621,1.0528481012658226,1.139768574908648,1.0377186311787074,0.0819926412235769,0.1479570978524877,0.1640814756030108,0.078000625255513,0.1419931221893562,0.1581174999398792,907015.0,0.0022222222222222,0.0024696857213561,0.0022222222222222,1.000005661831893,0.0150679511479042,18.414557,1463.0,2871.0,1813.13,1842.5,132.0,525.2812445459513,2180.75,450.0,0.9,0.377628,0.1397299449226402,0.0041198970812681,16.21713577607876,0.0002154537395029,0.0143711063724816,0.4130069333387072,0.1950808515576606,14.110899333532588,0.6555326850643218,0.284585,0.0001049593230558,-3.478478478478478,-1.416416416416416,0.7393615272080795,0.5662650602409639,0.059958,0.1156573410871373,-0.1248430176355485,0.6616489406015131,0.923343908993606,0.9050629720797628,0.008333,0.9090909090909092,0.9,0.8181818181818182,0.9,0.1319325848575131,0.1222605971802146,0.1222599106186038,0.1222654463419103
